Date,Volume,Price
2014-04-09,10537.73416,457.15
2014-04-10,61292.506,431.35
2014-04-11,30910.89871,439
2014-04-12,7112.855178,439.5
2014-04-13,12553.18992,427.75
2014-04-14,33015.39409,475
2014-04-15,34424.91012,528.75
2014-04-16,29027.78666,548
2014-04-17,19350.26367,530.66
2014-04-18,12554.32904,506.97
2014-04-19,10001.77262,516.53
2014-04-20,6209.120707,515
2014-04-21,7966.188594,512.65
2014-04-22,7655.184335,504.38
2014-04-23,4918.456327,495.2
2014-04-24,13354.89331,505
2014-04-25,31750.34218,477.98
2014-04-26,5673.256485,470.96
2014-04-27,12522.55703,461.97
2014-04-28,15493.32206,452.16
2014-04-29,13879.25279,454.47
2014-04-30,10886.98809,459.97
2014-05-01,8727.913918,465.88
2014-05-02,8408.728009,459.9
2014-05-03,7088.904302,451.98
2014-05-04,7064.430548,445
2014-05-05,8146.136008,438.59
2014-05-06,6696.902021,434.5
2014-05-07,13311.75969,452
2014-05-08,6355.423417,450.08
2014-05-09,8174.21782,457.08
2014-05-10,4045.338039,459.24
2014-05-11,9012.925074,455.5
2014-05-12,4296.895312,443.77
2014-05-13,6434.2167486200005,442.74
2014-05-14,5961.655833,450
2014-05-15,5275.0302,452.67
2014-05-16,4201.933828,452.41
2014-05-17,1723.716656,451.43
2014-05-18,3304.141542,451.43
2014-05-19,7930.342534,464.91
2014-05-20,25802.46281,500
2014-05-21,6094.358071,499
2014-05-22,21334.12863,541.89
2014-05-23,16974.16614,547.1
2014-05-24,4881.320378,539.03
2014-05-25,22770.35266,591
2014-05-26,8067.960661,593.48
2014-05-27,20612.40878,595
2014-05-28,9076.921729,582.26
2014-05-29,7321.342008,576.11
2014-05-30,23735.62071,629.4
2014-05-31,10506.33628,643.31
2014-06-01,22420.14852,683.26
2014-06-02,19976.82501,678
2014-06-03,21362.76828,680.99
2014-06-04,9348.835321,654.9
2014-06-05,10241.25881,669.63
2014-06-06,8905.979257,662.13
2014-06-07,3439.460667,661.11
2014-06-08,2376.370109,660
2014-06-09,6764.543827,657.99
2014-06-10,7785.083451,657.41
2014-06-11,9840.179303,645
2014-06-12,27635.4703,630
2014-06-13,15762.41226,611.99
2014-06-14,15746.8278,583.23
2014-06-15,9302.159455,597
2014-06-16,10583.17601,610
2014-06-17,7224.242826,616
2014-06-18,5425.702356,616
2014-06-19,5478.840893,609.98
2014-06-20,6449.2082,598.68
2014-06-21,3813.340407,603.68
2014-06-22,2708.674006,605.05
2014-06-23,5044.795623,595.84
2014-06-24,6813.870721,588.24
2014-06-25,9064.552599,577.21
2014-06-26,5216.848183,586.11
2014-06-27,8076.751993,600
2014-06-28,3018.087182,604.21
2014-06-29,1632.082714,601.54
2014-06-30,15809.68566,647.09
2014-07-01,9331.258607,658.88
2014-07-02,5306.272522,658.75
2014-07-03,5025.9934,652.79
2014-07-04,8363.79677,650.44
2014-07-05,3133.079165,639
2014-07-06,2206.729226,637.8
2014-07-07,7071.366352,636
2014-07-08,2703.42903,626.88
2014-07-09,2489.720096,625
2014-07-10,6164.859906,622.23
2014-07-11,7203.865028,640.02
2014-07-12,3093.540398,642.57
2014-07-13,4057.739392,638.73
2014-07-14,3613.958245,625.96
2014-07-15,3418.912665,626.25
2014-07-16,5452.348364,624.35
2014-07-17,4683.28191,629
2014-07-18,5478.921879,632.96
2014-07-19,1646.004658,632.4
2014-07-20,1592.582278,629.99
2014-07-21,3881.489738,624.53
2014-07-22,3328.805945,624.99
2014-07-23,3968.622696,623
2014-07-24,10572.97545,621.9
2014-07-25,4828.181906,609.65
2014-07-26,4289.2473293699995,602.83
2014-07-27,3944.375183,599.4
2014-07-28,9834.955781,596
2014-07-29,3716.524832,591.95
2014-07-30,11321.78449,585.99
2014-07-31,8608.519235,590
2014-08-01,12175.82473,607.2
2014-08-02,3538.121911,598.1
2014-08-03,2490.347407,591
2014-08-04,5588.131238,595.7
2014-08-05,7019.934649,589
2014-08-06,7155.276808,586.36
2014-08-07,5282.356131,595
2014-08-08,3681.929076,593.89
2014-08-09,1234.856287,591.35
2014-08-10,3326.794434,597
2014-08-11,6967.720606,590.74
2014-08-12,5960.39415,572.35
2014-08-13,26734.49437,569.17
2014-08-14,25316.76449,538
2014-08-15,16918.85347,521.29
2014-08-16,11948.29625,529.8
2014-08-17,10790.46641,522.44
2014-08-18,30129.15387,500
2014-08-19,16903.98696,493.98
2014-08-20,19641.86334,534.14
2014-08-21,13687.3651,530
2014-08-22,14582.59875,528
2014-08-23,8527.422808,510.86
2014-08-24,5916.115021,515.95
2014-08-25,5418.984731,506.98
2014-08-26,6570.313244,516.94
2014-08-27,9143.511276449999,523.09
2014-08-28,5673.651055,514.98
2014-08-29,7503.617303,514.98
2014-08-30,4110.518545,507.85
2014-08-31,12343.60161,504.45
2014-09-01,8485.765936,490
2014-09-02,6748.977079,484.61
2014-09-03,4934.551645,477.99
2014-09-04,11530.18405,497
2014-09-05,4380.101667,489.4
2014-09-06,2500.117044,485
2014-09-07,4732.418797,483
2014-09-08,13207.72789,478.39
2014-09-09,10449.40303,479.99
2014-09-10,10212.56123,492
2014-09-11,7451.528503,480
2014-09-12,6127.00396,478
2014-09-13,5914.848017,480.13
2014-09-14,3944.3311,481.58
2014-09-15,7131.093814,479.62
2014-09-16,5116.550613,473.69
2014-09-17,13191.88131,465.57
2014-09-18,21970.7915,451.15
2014-09-19,32137.44189,429
2014-09-20,17923.51538,431.11
2014-09-21,13749.83209,410.45
2014-09-22,10505.67524,409.38
2014-09-23,28168.50245,452.67
2014-09-24,14444.09332,437.16
2014-09-25,14070.21698,422.07
2014-09-26,9116.716149,412.64
2014-09-27,5574.174008,408.99
2014-09-28,18370.08563,402.3
2014-09-29,18175.81097,386.03
2014-09-30,14332.77604,397.75
2014-10-01,12800.89824,393.79
2014-10-02,10524.77535,385.75
2014-10-03,21125.8139,378.11
2014-10-04,30110.32366,365.07
2014-10-05,71715.64726,339.43
2014-10-06,59066.50933,347
2014-10-07,22696.66235,336.99
2014-10-08,28929.18868,359.87
2014-10-09,47615.47957,395.55
2014-10-10,21325.68135,380.08
2014-10-11,7718.164864,366
2014-10-12,15049.91955,383.6
2014-10-13,25802.39152,405
2014-10-14,25679.98498,417.99
2014-10-15,17660.09132,403
2014-10-16,24130.40484,396.9
2014-10-17,9501.133822,386
2014-10-18,6555.540674,397.29
2014-10-19,4074.36072,394.25
2014-10-20,11549.2268,387.4
2014-10-21,8190.516444,393.55
2014-10-22,8723.670493,387.55
2014-10-23,25652.50965,381.2
2014-10-24,10809.28792,363.71
2014-10-25,10634.50478,359.1
2014-10-26,8463.87971,363
2014-10-27,9206.750004,358.65
2014-10-28,7610.897365,359.5
2014-10-29,12930.46708,354.89
2014-10-30,14355.85179,352.83
2014-10-31,6508.791396,346.98
2014-11-01,15789.9874,339.39
2014-11-02,9584.675799,333.99
2014-11-03,10150.40907,332.98
2014-11-04,15522.0507,338.98
2014-11-05,13758.05658,344.17
2014-11-06,13945.2213,353.1
2014-11-07,6763.441734,352.15
2014-11-08,3237.285191,347.75
2014-11-09,11990.45602,366.35
2014-11-10,19091.28862,377.77
2014-11-11,11138.58033,389.07
2014-11-12,46110.97923,449.98
2014-11-13,49713.0057,453.92
2014-11-14,17885.58049,415
2014-11-15,12772.56648,399.41
2014-11-16,12654.85793,408.23
2014-11-17,22672.76015,415
2014-11-18,13451.50523,391.19
2014-11-19,10316.93659,386.39
2014-11-20,18812.09355,379.34
2014-11-21,11733.00847,358.49
2014-11-22,6093.254687,365.93
2014-11-23,9722.470829,374
2014-11-24,20490.63016,389.99
2014-11-25,14646.05102,395.11
2014-11-26,12270.63739,378.5
2014-11-27,5410.545579,375.33
2014-11-28,14130.15368,381.34
2014-11-29,6753.497444,386.6
2014-11-30,3151.9106069599998,381.99
2014-12-01,7306.141601,382.31
2014-12-02,6512.899236,382.86
2014-12-03,8565.348829,383
2014-12-04,12116.66104,378.99
2014-12-05,8411.378901,377.89
2014-12-06,2035.245752,376.99
2014-12-07,2751.078913,377.5
2014-12-08,14101.28436,375.51
2014-12-09,17648.60705,359.95
2014-12-10,10903.64395,353.97
2014-12-11,12802.46612,364.43
2014-12-12,7914.791588,358.59
2014-12-13,3657.336761,352
2014-12-14,6075.041814,359.3
2014-12-15,10142.10835,354.99
2014-12-16,18104.95891,344.38
2014-12-17,24687.47261,334.22
2014-12-18,18449.69696,319.83
2014-12-19,18103.64008,324.73
2014-12-20,10220.203375090001,333
2014-12-21,4887.375396,328.93
2014-12-22,12435.88429,334.66
2014-12-23,7179.818709,338.99
2014-12-24,6653.582296,334.75
2014-12-25,3105.724136,322.66
2014-12-26,8096.5487,332
2014-12-27,6703.961497,323.15
2014-12-28,4494.189342,320.14
2014-12-29,6658.96621,318.8
2014-12-30,8786.139878,316.77
2014-12-31,6729.162421,321
2015-01-01,2928.267806,318.25
2015-01-02,3806.137847,317.01
2015-01-03,28983.5976,313.73
2015-01-04,38592.60017,288.91
2015-01-05,4016.6578207000002,280
2015-01-09,22386.33004,305
2015-01-10,18889.93486,290.66
2015-01-11,12194.48394,280.33
2015-01-12,21482.05939,272.43
2015-01-13,53011.91973,252
2015-01-14,135527.7239,217.74
2015-01-15,73991.13158,233.9
2015-01-16,31287.43253,223.15
2015-01-17,17032.15702,205.8
2015-01-18,19448.98555,222
2015-01-19,12237.01904,219
2015-01-20,14504.03423,218
2015-01-21,26814.00188,239
2015-01-22,22676.54012,238
2015-01-23,12978.32153,240
2015-01-24,15415.31709,255
2015-01-25,40469.49007,291.95
2015-01-26,48998.38262,309.9
2015-01-27,15936.6316,267.72
2015-01-28,28966.38198,263.25
2015-01-29,25409.76556,240.89
2015-01-30,19667.95091,244.98
2015-01-31,19562.92783,234.8
2015-02-01,18822.46786,233
2015-02-02,15780.85389,242.78
2015-02-03,16477.91953,244.39
2015-02-04,14677.72489,231
2015-02-05,15055.73014,227.45
2015-02-06,8836.793215,226.3
2015-02-07,9570.762093,231.14
2015-02-08,14786.29109,232.89
2015-02-09,18457.52225,224.87
2015-02-10,7954.3632425900005,223.43
2015-02-11,9431.93528,223
2015-02-12,8502.662533,225
2015-02-13,20809.14293,242.35
2015-02-14,21923.86924,261.42
2015-02-15,27446.19173,267.92
2015-02-16,11444.2546,241.23
2015-02-17,13855.92046,248.78
2015-02-18,11788.36929,246.21
2015-02-19,9924.102623,247
2015-02-20,8284.929694,249.32
2015-02-21,2896.155742,247.42
2015-02-22,7685.941783,246.91
2015-02-23,6055.050887,241
2015-02-24,5755.699435,240.98
2015-02-25,4379.724114,239.31
2015-02-26,11020.29497,256.02
2015-02-27,17200.55927,256.15
2015-02-28,4118.042824,254.56
2015-03-01,9960.619485,260.25
2015-03-02,20219.98733,278.17
2015-03-03,18994.76302,284.95
2015-03-04,14019.68846,283.88
2015-03-05,11415.66173,280.5
2015-03-06,7139.201235,275.66
2015-03-07,4985.620043,279.48
2015-03-08,4699.102305,279.39
2015-03-09,13853.65758,294.13
2015-03-10,10946.48328,296.8
2015-03-11,7155.13825,296.79
2015-03-12,7604.706738,297.95
2015-03-13,10702.08945,294.5
2015-03-14,3948.217359,287.69
2015-03-15,3193.74434,289.99
2015-03-16,5993.54382,294.26
2015-03-17,7289.430206,292.99
2015-03-18,22038.90218,284
2015-03-19,13877.2334,265.95
2015-03-20,5540.373756,264.98
2015-03-21,4559.796118,262.49
2015-03-22,6390.803975,272
2015-03-23,8452.066646,269.65
2015-03-24,19202.55491,265.43
2015-03-25,12682.03271,250
2015-03-26,8759.405912,253.75
2015-03-27,5506.625901,250.45
2015-03-28,6311.013973,253.83
2015-03-29,7381.963565,248.39
2015-03-30,6784.261885,248.86
2015-03-31,7931.361433,248.17
2015-04-01,6941.002089,247.99
2015-04-02,9311.635139,256.96
2015-04-03,5377.032342,256.67
2015-04-04,2181.525086,254.18
2015-04-05,6478.858144,262.98
2015-04-06,6223.232656,261.15
2015-04-07,5309.726396,256.08
2015-04-08,12038.062105770001,254.57
2015-04-09,7478.960477,245.41
2015-04-10,12047.90997,242.29
2015-04-11,3553.224877,238
2015-04-12,3308.4798132299998,237.27
2015-04-13,14474.55453,236.9
2015-04-14,19297.46733,223.18
2015-04-15,10177.23475,226.27
2015-04-16,9676.02089,229.67
2015-04-17,7663.557382,227.96
2015-04-18,4709.767239,224.72
2015-04-19,5974.479548,227.35
2015-04-20,6149.024829,226.51
2015-04-21,10132.00149,236.89
2015-04-22,11146.30365,238.64
2015-04-23,7829.715365,236.22
2015-04-24,8573.867358,234.49
2015-04-25,7290.319629,229.65
2015-04-26,8895.840183,222.71
2015-04-27,14063.56753,229.93
2015-04-28,9439.777301,226.99
2015-04-29,8405.070437,226.99
2015-04-30,12538.33432,240
2015-05-01,7078.295517,239.23
2015-05-02,3431.549424,235.38
2015-05-03,4655.751376,242.25
2015-05-04,7890.062254,242.2
2015-05-05,8166.520715,235.98
2015-05-06,8741.69445,235.89
2015-05-07,10911.70394,240
2015-05-08,10126.49521,246.57
2015-05-09,4586.402627,247.01
2015-05-10,3886.65539,244.99
2015-05-11,10371.196430689999,244.51
2015-05-12,7724.777067,242
2015-05-13,9518.03699,244.14
2015-05-14,7276.104743,239.7
2015-05-15,4598.094136,239.28
2015-05-16,2807.519519,237.4
2015-05-17,2863.7055323199997,237
2015-05-18,7404.646517,236.94
2015-05-19,5662.710042,234.24
2015-05-20,7969.319689,235
2015-05-21,4218.835701,236.52
2015-05-22,11188.66803,240.9
2015-05-23,2487.946061,240.67
2015-05-24,3055.697202,241.64
2015-05-25,5560.442405,240.05
2015-05-26,8759.543535,237.96
2015-05-27,8533.097136,237.35
2015-05-28,5509.12234,236.8
2015-05-29,5632.83449,236.21
2015-05-30,4354.9486445600005,235.41
2015-05-31,4115.165914,232.5
2015-06-01,12521.83813,231.2
2015-06-02,7668.008423,226.48
2015-06-03,5586.14526,226.99
2015-06-04,4756.2259773900005,225.98
2015-06-05,8519.096803,225.9
2015-06-06,2824.780927,225.4
2015-06-07,3238.112417,225.48
2015-06-08,8861.744256,229.4
2015-06-09,9106.938486,230.79
2015-06-10,6390.092815,229.75
2015-06-11,4790.841683,229.57
2015-06-12,6197.020136,230.7
2015-06-13,3709.539426,232.44
2015-06-14,3531.940165,234
2015-06-15,10850.30736,237.09
2015-06-16,18746.28799,252.2
2015-06-17,16618.07416,257.39
2015-06-18,10322.69924,251.58
2015-06-19,7173.849901,249.68
2015-06-20,4018.750237,245.56
2015-06-21,1997.51334,245
2015-06-22,5371.113321,247.99
2015-06-23,4855.25893,247.09
2015-06-24,7213.573334,243.99
2015-06-25,4288.46381,242.9
2015-06-26,5391.9321281600005,243.44
2015-06-27,8038.437898,252
2015-06-28,5183.141053,251.11
2015-06-29,17152.95774,259.72
2015-06-30,19000.26846,268
2015-07-01,13757.65686,261.61
2015-07-02,9033.238003,259.95
2015-07-03,9492.888866,256.79
2015-07-04,8834.85202,262.44
2015-07-05,20317.54292,274.74
2015-07-06,20823.09965,278.54
2015-07-07,12768.29472,271.66
2015-07-08,16912.53501,273.24
2015-07-09,12831.85763,271.98
2015-07-10,29520.77206,294.71
2015-07-11,13620.9448,302.12
2015-07-12,22154.07432,317.99
2015-07-13,28624.86645,308.53
2015-07-14,9544.547963,297.13
2015-07-15,12133.96046,293.7
2015-07-16,19245.97109,289.43
2015-07-17,11231.57939,280.73
2015-07-18,8786.774503,283
2015-07-19,6235.80868,278.1
2015-07-20,8984.786346,280.99
2015-07-21,9479.997602,281.07
2015-07-22,7054.152405,278.32
2015-07-23,6145.791803,278.55
2015-07-24,17098.69384,290.53
2015-07-25,6231.995047,292
2015-07-26,7111.695811,294.35
2015-07-27,13763.09253,297.44
2015-07-28,8862.609504,296.7
2015-07-29,9741.4186,293.2
2015-07-30,7843.113987,290.08
2015-07-31,8552.90657,288.27
2015-08-01,6626.689224,283.84
2015-08-02,4422.460309,282.9
2015-08-03,6445.65084,285.8
2015-08-04,6343.871641,285.88
2015-08-05,6644.861247,285.12
2015-08-06,7124.848885,281.01
2015-08-07,8203.998776,280.43
2015-08-08,11377.62033,279.45
2015-08-09,8148.447557,268.95
2015-08-10,9776.205018,266.79
2015-08-11,8803.028471,271.5
2015-08-12,10094.55616,270.41
2015-08-13,10309.01999,266.63
2015-08-14,6829.191952,266.99
2015-08-15,6199.680574,266.1
2015-08-16,9054.091879,261.59
2015-08-17,9552.117065,259.12
2015-08-18,20767.89937,256.36
2015-08-19,20022.15154,236.47
2015-08-20,14629.44599,236.66
2015-08-21,11583.83112,236.66
2015-08-22,15387.42676,234.35
2015-08-23,12838.41169,232.79
2015-08-24,43848.89088,228.52
2015-08-25,36399.653349270004,228.04
2015-08-26,24175.99491,231.09
2015-08-27,15267.53607,228.89
2015-08-28,21449.61626,235.93
2015-08-29,15225.9157,233.9
2015-08-30,16297.16842,231.34
2015-08-31,16539.53535,232.49
2015-09-01,23428.81815,230.54
2015-09-02,21579.75163,230.77
2015-09-03,19443.29662,228.97
2015-09-04,19390.96182,231.4
2015-09-05,22763.01417,242.07
2015-09-06,24032.43432,244.2
2015-09-07,23425.6841,243.93
2015-09-08,24988.80053,246.24
2015-09-09,22194.78103,244.22
2015-09-10,20399.48751,241.65
2015-09-11,13246.22922,240.94
2015-09-12,17872.35866,240
2015-09-13,21427.92404,236.09
2015-09-14,17317.98408,232.92
2015-09-15,14393.28806,231.21
2015-09-16,18726.48236,230.49
2015-09-17,17931.84379,235
2015-09-18,16368.57204,234.4
2015-09-19,10031.64185,233.23
2015-09-20,14128.00808,231.7
2015-09-21,16917.9722,229.97
2015-09-22,16430.5923,231.96
2015-09-23,19844.26928,231.46
2015-09-24,17382.9963,235.52
2015-09-25,22659.43831,237.25
2015-09-26,15010.54321,235.46
2015-09-27,19581.3286,237.42
2015-09-28,16601.14866,240.56
2015-09-29,19391.3116,239.9
2015-09-30,21022.06039,238.27
2015-10-01,21506.51286,239.44
2015-10-02,18102.94629,239.06
2015-10-03,14695.10701,239.86
2015-10-04,17242.50121,239.98
2015-10-05,24715.59998,241.89
2015-10-06,21549.25533,248.19
2015-10-07,23749.35117,247.16
2015-10-08,19184.64707,244.76
2015-10-09,17961.80935,246.43
2015-10-10,7344.849138,246.37
2015-10-11,19784.858041980002,248.5
2015-10-12,20740.68433,248
2015-10-13,18196.83729,250.89
2015-10-14,24075.50601,255.93
2015-10-15,24358.96771,256.5
2015-10-16,33608.84655,267
2015-10-17,24384.11282,273
2015-10-18,13652.24393,269.63
2015-10-19,22419.54531,266.01
2015-10-20,26483.07116,272.95
2015-10-21,16780.84717,271
2015-10-22,26542.27647,280.04
2015-10-23,28355.44941,281.54
2015-10-24,23801.43593,290.54
2015-10-25,21889.91258,296
2015-10-26,24092.56952,292.99
2015-10-27,34669.66693,303.67
2015-10-28,29293.48411,308.48
2015-10-29,34844.12736,327.14
2015-10-30,35862.75206,334.67
2015-10-31,28486.88915,329.75
2015-11-01,14068.594777029999,329.85
2015-11-02,51871.91406,376.67
2015-11-03,84468.84274,443.97
2015-11-04,105500.4262,502
2015-11-05,60973.34418,418.91
2015-11-06,39326.16039,396.67
2015-11-07,20047.00588,392.82
2015-11-08,29466.36112,389.34
2015-11-09,29971.49532,386.79
2015-11-10,59492.6288,381
2015-11-11,42296.0886,327.77
2015-11-12,31861.62683,344.78
2015-11-13,22141.19637,341.94
2015-11-14,27548.69704,356.1
2015-11-15,26661.88566,334.65
2015-11-16,31818.83057,350.44
2015-11-17,26968.44715,338.93
2015-11-18,24366.09029,337.89
2015-11-19,26984.26911,336.48
2015-11-20,12995.89891,324.99
2015-11-21,4636.362993,328.94
2015-11-22,4528.812277,326.42
2015-11-23,6218.570463,326.09
2015-11-24,8841.467471,323.5
2015-11-25,12260.24647,335
2015-11-26,35353.72298,369.7
2015-11-27,13490.89379,364.8
2015-11-28,4983.509479,359.44
2015-11-29,11482.36678,378.9
2015-11-30,15343.00648,383
2015-12-01,18353.40014,378.99
2015-12-02,11025.53864,370.53
2015-12-03,11561.2653,369.58
2015-12-04,10429.23067,373.07
2015-12-05,18345.81887,393.98
2015-12-06,12584.84403,399.85
2015-12-07,13937.0794,399.91
2015-12-08,15823.47632,421.56
2015-12-09,17162.364792970002,424.95
2015-12-10,9381.886127,423.94
2015-12-11,38114.86111,467.8
2015-12-12,21029.5953,439.71
2015-12-13,10309.69496,442.97
2015-12-14,18007.695387929998,456.55
2015-12-15,20467.02138,465
2015-12-16,16888.96488,463.56
2015-12-17,6812.07845,458.84
2015-12-18,11768.96686,466.64
2015-12-19,7093.686584,465.9
2015-12-20,21663.88196,460.5
2015-12-21,13470.430007070001,450
2015-12-22,8637.036203,443.58
2015-12-23,8915.616116,455.66
2015-12-24,7347.593483,459.54
2015-12-25,4329.744474,458.33
2015-12-26,26222.55358,447.28
2015-12-27,7314.877058,429.8
2015-12-28,6786.008604,429.86
2015-12-29,11287.30758,434.97
2015-12-30,6352.490794,434
2015-12-31,7157.87472,435.72
2016-01-01,3627.971759,436
2016-01-02,3094.28642,434.97
2016-01-03,4205.364665,432.66
2016-01-04,5643.110711,435.86
2016-01-05,4812.3653,434.66
2016-01-06,8021.240904,442.99
2016-01-07,15879.31734,465
2016-01-08,8261.067565,457.47
2016-01-09,4334.481241,452.99
2016-01-10,4198.162741,451.13
2016-01-11,7426.066717,449.8
2016-01-12,10559.50967,447.34
2016-01-13,6690.415738,434
2016-01-14,9164.209182,432.1
2016-01-15,35323.37612,418.11
2016-01-16,23640.49187,392.07
2016-01-17,6772.124033,387.75
2016-01-18,7088.307035,388.5
2016-01-19,9266.331197,386.92
2016-01-20,23986.23192,422.98
2016-01-21,10690.71924,420
2016-01-22,14744.46711,401
2016-01-23,5359.748173,395
2016-01-24,5846.952566,405.97
2016-01-25,7928.359692,402.12
2016-01-26,6418.104153,397.7
2016-01-27,8871.747583,397
2016-01-28,10122.68058,384.39
2016-01-29,10294.46696,383.99
2016-01-30,2416.097533,380.42
2016-01-31,4887.379344,379.3
2016-02-01,6896.863829,378.2
2016-02-02,6021.234246,375
2016-02-03,6940.261741,374
2016-02-04,13859.23522,391.88
2016-02-05,8208.986257,389.5
2016-02-06,3988.795812,377.4
2016-02-07,2745.888428,380
2016-02-08,8208.753028,378.99
2016-02-09,5381.240383,377
2016-02-10,9560.691626,383.85
2016-02-11,7547.871331,380
2016-02-12,7453.808002,388.5
2016-02-13,7500.532923,397.7
2016-02-14,9269.823978,409.71
2016-02-15,6718.686287,405.66
2016-02-16,8750.608537,407.8
2016-02-17,11432.62902,421.11
2016-02-18,8513.967324,424.9
2016-02-19,4917.284533,421.98
2016-02-20,12245.13002,443.96
2016-02-21,10187.59944,447.99
2016-02-22,5923.798884,440
2016-02-23,10775.06955,437.9
2016-02-24,7023.924671,426.75
2016-02-25,5119.114991,424.66
2016-02-26,5088.098942,435
2016-02-27,3723.318414,434.01
2016-02-28,4235.797162,437.99
2016-02-29,7929.611662,440.99
2016-03-01,6704.197456,436.19
2016-03-02,6817.832887,434
2016-03-03,6539.697812,424.47
2016-03-04,9575.46894,423.9
2016-03-05,14697.25834,408.98
2016-03-06,5584.923531,412.31
2016-03-07,5799.428768,414.99
2016-03-08,5588.72616,414.99
2016-03-09,5010.554576,413.51
2016-03-10,5065.922015,417.5
2016-03-11,6538.487575,421.91
2016-03-12,3835.994931,416.58
2016-03-13,3893.727231,417
2016-03-14,4063.379105,416.25
2016-03-15,4322.406924,417.43
2016-03-16,4074.563902,416.94
2016-03-17,3826.911229,419
2016-03-18,6536.82681,417.89
2016-03-19,2984.192763,412
2016-03-20,2324.517702,411.96
2016-03-21,3868.224472,415
2016-03-22,3581.942637,417
2016-03-23,4911.806117,419
2016-03-24,2848.510581,417.5
2016-03-25,2548.434228,416.99
2016-03-26,1022.5457,416.99
2016-03-27,5425.318372,427.99
2016-03-28,3141.9625792799998,424.77
2016-03-29,6293.341488,423.2
2016-03-30,4604.911234,415.99
2016-03-31,3671.270945,416.99
2016-04-01,4048.850943,420
2016-04-02,1620.292673,419.82
2016-04-03,1503.255627,419.49
2016-04-04,3838.2457686899997,421.5
2016-04-05,3477.546614,423
2016-04-06,2389.422669,422.84
2016-04-07,3570.722637,421.99
2016-04-08,5840.861571,423.99
2016-04-09,1875.265432,418.72
2016-04-10,1953.54757,421.79
2016-04-11,4508.476516,425
2016-04-12,4943.036646,426.67
2016-04-13,4371.140697,425.98
2016-04-14,3639.94223,425.35
2016-04-15,4076.782189,430
2016-04-16,1919.105439,432.87
2016-04-17,1648.102635,429.81
2016-04-18,3067.085995,430.01
2016-04-19,4239.165795,437.4
2016-04-20,7404.068372,444.42
2016-04-21,5949.408156,452.11
2016-04-22,4723.123182,450.57
2016-04-23,2944.381112,457.8
2016-04-24,6524.416784,470.02
2016-04-25,6006.029568,469.47
2016-04-26,4233.7426,469.87
2016-04-27,8711.625599,467.75
2016-04-28,7145.565944,451
2016-04-29,2911.683694,456.9
2016-04-30,2279.59104,454.92
2016-05-01,1389.090373,453.8
2016-05-02,6644.459053,452.25
2016-05-03,5318.378699,452
2016-05-04,3358.258948,450.8
2016-05-05,2787.009105,450
2016-05-06,5178.841205,463.97
2016-05-07,1841.435256,461
2016-05-08,1518.302846,459.69
2016-05-09,3764.289164,464.79
2016-05-10,6336.152927,461.65
2016-05-11,2483.545554,455.59
2016-05-12,3656.4124929600002,455.55
2016-05-13,2576.536647,456.99
2016-05-14,1470.691331,457.25
2016-05-15,1507.822149,458.08
2016-05-16,3613.772417,458
2016-05-17,3097.809989,454.88
2016-05-18,2671.027027,455.68
2016-05-19,6668.647423,453.62
2016-05-20,2583.161442,444.41
2016-05-21,1920.981,443.98
2016-05-22,2669.863096,443.38
2016-05-23,2513.705627,443.51
2016-05-24,3024.4007357699998,446.37
2016-05-25,3837.188329,449.6
2016-05-26,5856.013262,470
2016-05-27,12320.5307,485
2016-05-28,10677.93946,529.08
2016-05-29,8091.983965,540
2016-05-30,5740.888389,535
2016-05-31,12296.28354,548.5
2016-06-01,5181.722593,542.87
2016-06-02,3878.1444140500003,540
2016-06-03,9213.637915,578.37
2016-06-04,6454.595236,588.71
2016-06-05,4940.977209,580
2016-06-06,5500.069095,594.44
2016-06-07,5582.954377,590.49
2016-06-08,3647.314227,584.25
2016-06-09,3607.49767,583
2016-06-10,3846.3982570499998,587.09
2016-06-11,5872.714721,632
2016-06-12,12939.92142,683.02
2016-06-13,16871.813662470002,725
2016-06-14,10051.04427,694.9
2016-06-15,9978.932529,732
2016-06-16,14083.04281,778.7
2016-06-17,14448.31822,774.8
2016-06-18,5597.576301,778.85
2016-06-19,2624.725789,764.93
2016-06-20,12786.10255,763.99
2016-06-21,28981.41177,714.26
2016-06-22,22389.6242,677.63
2016-06-23,21214.90078,655
2016-06-24,14046.24655,684.45
2016-06-25,5138.438944,684.45
2016-06-26,7582.78832,655.93
2016-06-27,7257.62393,665.51
2016-06-28,6580.764538,656.05
2016-06-29,8410.583899,638.88
2016-06-30,8176.185165,679
2016-07-01,4937.900266,684.1
2016-07-02,6355.345406,704.99
2016-07-03,7057.147837,696.97
2016-07-04,3832.157406,682.36
2016-07-05,3207.141648,678.02
2016-07-06,3553.271123,679
2016-07-07,12909.79577,672.55
2016-07-08,7529.282923,665.99
2016-07-09,4848.450342,661
2016-07-10,2803.607208,659.6
2016-07-11,2394.553445,657.08
2016-07-12,4399.041539,678
2016-07-13,6406.767076,669.97
2016-07-14,2729.824824,666
2016-07-15,2967.743016,670.01
2016-07-16,1644.742168,666.67
2016-07-17,3484.832081,684.19
2016-07-18,2967.966206,682.21
2016-07-19,1859.792797,675.81
2016-07-20,3907.733396,674.16
2016-07-21,2167.88803,666.3
2016-07-22,5260.375194,666.3
2016-07-23,1017.9052496300001,656.77
2016-07-24,1525.85824,665
2016-07-25,2445.787078,661.48
