video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled
kdDyAw0ihq0,322136,1785,346,201,FALSE,FALSE
6o54Y7dhOus,42360,2580,33,781,FALSE,FALSE
LHN_0NO9vhA,537419,2867,996,293,FALSE,FALSE
_rnXqVRBuLo,374886,2560,217,764,FALSE,FALSE
jOTjqXi0844,90912,463,69,121,FALSE,FALSE
eY4Q-JCwLGc,2752,27,0,7,FALSE,FALSE
C8xRQChtavA,202804,1539,172,239,FALSE,FALSE
dnpVNfHMlY4,864342,13834,682,3725,FALSE,FALSE
HAilzI5VS68,619334,32884,515,3280,FALSE,FALSE
_MOVYyJqIdE,551398,11588,92,458,FALSE,FALSE
5JjPfpSrtvY,3394865,31019,2458,5704,FALSE,FALSE
KUzhD_wYgFg,122897,999,45,53,FALSE,FALSE
B50LsAKTT6M,110190,298,34,63,FALSE,FALSE
fuNNIBK_mN0,672898,13684,630,5434,FALSE,FALSE
Tk0v91GBriw,103141,771,105,718,FALSE,FALSE
pg3giOoFv3E,479802,6953,3610,8402,FALSE,FALSE
p8vbUmeIv1Y,194967,2281,131,537,FALSE,FALSE
7idh9veFtdQ,631694,4889,341,2268,FALSE,FALSE
w9VFq0OParA,739196,7649,680,2291,FALSE,FALSE
0_OlKhGCsFA,881215,67815,627,15024,FALSE,FALSE
OFWudk6aIuU,514452,22888,664,1426,FALSE,FALSE
42q_QzozuuI,291331,9537,227,2364,FALSE,FALSE
hgdtr4yvV9E,160508,4016,175,409,FALSE,FALSE
2kvKTkM9OJE,1355686,120824,1207,4195,FALSE,FALSE
c0IsvrSpcx4,96681,16008,91,771,FALSE,FALSE
8qOkpp0o1ng,9705,277,6,142,FALSE,FALSE
eDkL8G2ZZQI,254009,509,313,114,FALSE,FALSE
Sl9npEDYeLk,15462891,455530,19488,43986,FALSE,FALSE
J7GVeIcKIBs,936013,8948,1756,1089,FALSE,FALSE
ekvi8tVYem0,4309736,176532,2584,9590,FALSE,FALSE
7sPgevOO_Jc,53566,372,39,155,FALSE,FALSE
TcLUJGRKhic,94494,237,186,184,FALSE,FALSE
sesUrzFWlQ0,1330218,60253,1527,8760,FALSE,FALSE
74hZN9i2eEA,2990169,98284,1422,7569,FALSE,FALSE
ibQD3haB0aY,9540,82,6,18,FALSE,FALSE
dAVOp-oJmPs,51356,436,27,63,FALSE,FALSE
P6ODTQKhaXk,3841519,195719,3220,12234,FALSE,FALSE
Rtp3fF5G1iM,607054,65289,1094,6796,FALSE,FALSE
9mwM1VB9qs0,712598,9058,510,869,FALSE,FALSE
EWX6O-OTwZA,340200,18843,232,2099,FALSE,FALSE
VUN025E0PrY,219895,2365,221,1486,FALSE,FALSE
pCjY3ZQY8WY,3656432,112111,1503,4857,FALSE,FALSE
uiXCtHIJfWk,198164,4582,77,677,FALSE,FALSE
Q9aW6r8mYWU,538247,25266,328,1842,FALSE,FALSE
kvLeLgb5Wyo,222825,15453,152,3303,FALSE,FALSE
1yAJ4MH8mss,139370,6034,112,741,FALSE,FALSE
J5b_-TZwQ0I,7316184,154985,12973,29590,FALSE,FALSE
lViakh9YI6Y,829786,29163,544,2386,FALSE,FALSE
VfbCi_7L7v0,447618,20271,133,2969,FALSE,FALSE
QNkVT0E4T8c,76763,35,9,59,FALSE,FALSE
-6b65coGHRY,852956,8224,950,726,FALSE,FALSE
#NAME?,278088,12069,521,1143,FALSE,FALSE
rhQ3WiOjSts,200594,2042,57,102,FALSE,FALSE
r5nAAiHRF5k,241426,2911,124,1038,FALSE,FALSE
zZGT44lHeXY,79932,3535,225,1669,FALSE,FALSE
q2Gwrz7QERA,13690,2377,41,890,FALSE,FALSE
qc_VLyxUqbk,86575,1146,105,194,FALSE,FALSE
l25AL0BdD6w,2733902,138652,3204,10503,FALSE,FALSE
_1LdMWlNYS4,174081,9146,114,835,FALSE,FALSE
iLZwZX39FXU,2371010,6811,1500,2775,FALSE,FALSE
nqzIQh2D_Es,258041,19527,975,1913,FALSE,FALSE
FSX5rlsPAK4,1031344,2556,790,201,FALSE,FALSE
YHmYop9Bc_Q,4325734,42246,1003,3417,FALSE,FALSE
ZriAMwor25M,123414,6296,93,962,FALSE,FALSE
prmQgSpV3fA,757804,35596,284,7152,FALSE,FALSE
r_Ak1JS7qMk,109870,593,33,41,FALSE,FALSE
gjXrm2Q-te4,2742344,89376,1373,5077,FALSE,FALSE
gus-vFNzexs,753796,17113,187,3400,FALSE,FALSE
DRFzldUDa-Y,240301,16833,174,1395,FALSE,FALSE
aj8mN_7Apcw,5721665,47679,6866,11184,FALSE,FALSE
XyABTf6NQ74,204494,8127,618,1324,FALSE,FALSE
kpTsHXbnmaQ,1677455,79828,2313,9115,FALSE,FALSE
P3Cm3nMPvxs,315738,25194,2349,2550,FALSE,FALSE
H9Sy-UzuZKU,50692,3785,15,386,FALSE,FALSE
urk_kp76RoI,418689,40628,1038,4520,FALSE,FALSE
ddvX9eaUSgc,8307705,17275,7793,413,FALSE,FALSE
2LF_WLiyM54,625806,16065,605,1595,FALSE,FALSE
hPftq7ppMe8,3727,3,15,13,FALSE,FALSE
MsyQ3na4HNA,109353,8685,47,743,FALSE,FALSE
Hk5bgB77VHM,4565455,19756,2591,3527,FALSE,FALSE
X86DhwFXHUE,60984,343,282,1117,FALSE,FALSE
MSpcdzwBatg,2566075,133056,21772,43905,FALSE,FALSE
pobQxp2-cPw,893904,33972,532,3894,FALSE,FALSE
V_RydUFmBoQ,182981,1265,55,147,FALSE,FALSE
Dan2YMDCpms,3919778,229814,3067,16046,FALSE,FALSE
V3MbY4zFzvA,678077,6745,375,1314,FALSE,FALSE
GX_g9mjqFxA,104845,1124,52,132,FALSE,FALSE
KOkZwj-uMtE,197179,5659,168,313,FALSE,FALSE
NiJ9qFlozZc,980577,43449,1733,5902,FALSE,FALSE
6GvEmwNWFvk,103466,16180,147,2182,FALSE,FALSE
Gx5DV5zFKlU,713642,21916,823,2402,FALSE,FALSE
aoY0J5jSbTM,1281075,12849,198,620,FALSE,FALSE
rL3y-7Fzmyw,98695,1264,102,1107,FALSE,FALSE
hAFTwPPZ1i4,213771,2909,300,1071,FALSE,FALSE
oWqO36Zj65k,904668,27031,513,2730,FALSE,FALSE
OMoY0SoP_b0,345984,3089,714,2571,FALSE,FALSE
yFt6wpGd7PM,735851,4056,1274,661,FALSE,FALSE
vAuO3bHxSpc,1045685,71307,470,6494,FALSE,FALSE
QNXHLGC1FuA,135608,5128,96,736,FALSE,FALSE
97Gh93Daio0,453753,26818,437,7277,FALSE,FALSE
EBt_88nxG4c,13469626,414639,16809,29968,FALSE,FALSE
kzqig4utv5g,139156,243,44,343,FALSE,FALSE
9UWQ4faKkik,706099,28768,400,7517,FALSE,FALSE
ckXRIE61YbM,105687,677,69,67,FALSE,FALSE
Yjq_9-lWsVQ,321997,2325,194,1221,FALSE,FALSE
R2BWjkQ5MMg,423903,17612,138,3763,FALSE,FALSE
FADEXvLGJNU,289010,1864,192,533,FALSE,FALSE
RBHZiCo0DmM,430081,1760,383,247,FALSE,FALSE
VHrXy9XsIBw,1286291,108222,10396,14135,FALSE,FALSE
Ho9em79_0qg,53435,1942,20,240,FALSE,FALSE
TF3deVRaxSg,221112,1697,491,0,TRUE,FALSE
e6hBdSuZQtE,16848,680,7,19,FALSE,FALSE
589tgotIxLM,525293,40529,599,4215,FALSE,FALSE
z2FyAvKZ2Zc,34088,2280,28,243,FALSE,FALSE
#NAME?,492296,16314,386,1919,FALSE,FALSE
oEtZ6KiP8mg,230670,9388,78,1614,FALSE,FALSE
p5qQc9c9b4o,78904,359,26,112,FALSE,FALSE
K674LKBUukk,2114724,38171,1596,4541,FALSE,FALSE
cgexTg6KRsQ,322051,10492,303,766,FALSE,FALSE
VY1eFxgRR-k,11880974,854238,25293,53600,FALSE,FALSE
g_SIPWSJIiU,271667,6304,109,1534,FALSE,FALSE
Wwjl0tmEyEM,72797,384,33,17,FALSE,FALSE
7tKmcZob5BM,323923,15442,301,2450,FALSE,FALSE
Bhck-t4adLU,380327,9192,157,695,FALSE,FALSE
e8yTGQW8cps,303702,2601,716,190,FALSE,FALSE
qdywyua1qqg,6202999,26278,4067,787,FALSE,FALSE
wn57ZVIp1L0,417825,8872,677,1009,FALSE,FALSE
EP_G1wNkD08,1025885,52784,3222,6728,FALSE,FALSE
3h9HdMhm6_s,168319,8656,230,1179,FALSE,FALSE
gIDht-wr3zc,857975,50439,737,12747,FALSE,FALSE
ocZqvs7gUzc,37857,163,14,53,FALSE,FALSE
BmkSQ-_1oTw,2106111,43482,2001,4283,FALSE,FALSE
DnB81w08KAM,885575,23515,290,4151,FALSE,FALSE
-4469zeATws,169736,8359,237,1572,FALSE,FALSE
ltOltc5MOW4,252022,3308,317,654,FALSE,FALSE
QGoW0QQdLZ0,368207,9991,162,1283,FALSE,FALSE
uZbs4wvM_ao,466110,32614,201,5228,FALSE,FALSE
euRUiDkBGvk,695888,31353,3367,5246,FALSE,FALSE
rtiwIkQYUko,1142051,30954,1187,3778,FALSE,FALSE
c38shp4APuk,494509,1750,384,170,FALSE,FALSE
B9nVxg3DqAM,1404166,42997,1246,9548,FALSE,FALSE
ES-s9KQrUTY,1265037,75101,1878,6120,FALSE,FALSE
LGp7LlaqHEc,431742,13396,887,5331,FALSE,FALSE
IiU3ZJXKG7g,132789,171,51,153,FALSE,FALSE
Gk8278ZJdN4,240821,3261,275,673,FALSE,FALSE
gzftYBJ4xSQ,566908,26601,116,2361,FALSE,FALSE
0oj_NpgyZ5Q,837867,36675,549,16619,FALSE,FALSE
My-BcgfkPII,383123,3916,356,3196,FALSE,FALSE
ssVrzoCgr_w,1577521,15755,694,1892,FALSE,FALSE
JczzDGg0W2c,83191,4351,30,883,FALSE,FALSE
lelkwk8NHmM,11123,29,7,0,TRUE,FALSE
Y5PvmIruT0c,165934,915,104,171,FALSE,FALSE
72hlr-E7KA0,373453,15830,267,1198,FALSE,FALSE
#NAME?,1045258,29564,550,3893,FALSE,FALSE
BJDrepc-shM,151566,1323,233,395,FALSE,FALSE
uxbS6j1B1Ps,155131,6557,81,509,FALSE,FALSE
FelD6sjhsL8,408471,1196,287,562,FALSE,FALSE
_vwA94hYG0U,406980,20065,203,1630,FALSE,FALSE
csDI2JtSDUU,269061,1343,207,391,FALSE,FALSE
nLpqZEAFnkE,7475736,262654,17393,28993,FALSE,FALSE
xPolwJyjb4k,422252,3465,66,258,FALSE,FALSE
BBYCVYqS4T8,403250,42283,208,7588,FALSE,FALSE
Br8r5qLiu3s,65878,2657,101,942,FALSE,FALSE
3bzlb22qTvE,451464,14193,376,1468,FALSE,FALSE
yd4T78x6Zhc,401875,17364,501,2763,FALSE,FALSE
aubTgsFC4Fo,996261,26687,819,2571,FALSE,FALSE
iQO9yRutpso,2149866,29771,2263,1064,FALSE,FALSE
tzq7TskZ8Wc,2755971,261198,2065,13037,FALSE,FALSE
pP6r2Gy_dTs,712290,17066,611,1255,FALSE,FALSE
foTr-nfrvTI,1837686,78569,14988,12964,FALSE,FALSE
qN8DRJ8OMcA,482320,34826,248,2885,FALSE,FALSE
5f2IaWnY4Fk,303232,15101,157,1606,FALSE,FALSE
sF3H48pN4Ao,198677,6984,150,2067,FALSE,FALSE
Y3BA-O0dNH0,39748,2108,44,169,FALSE,FALSE
ynJm_HQfyW4,1335925,7878,461,641,FALSE,FALSE
5nHCpyHzaU4,377002,19376,194,2709,FALSE,FALSE
_fVUX6-7VKE,795360,4989,801,2755,FALSE,FALSE
zuamC-WhLZI,26270,66,7,73,FALSE,FALSE
Duc3F700lgE,534602,8151,359,1539,FALSE,FALSE
ox1gTZU47uo,209008,1669,106,866,FALSE,FALSE
dS-9OS4qTi8,50704,171,33,55,FALSE,FALSE
qEpdEJNrLqc,554511,21235,826,1823,FALSE,FALSE
_Jf3yhlpRL8,294004,3491,537,1338,FALSE,FALSE
F4uWufIRUDg,25651,1446,54,395,FALSE,FALSE
Oapebl0bADA,1187128,75762,871,4106,FALSE,FALSE
R9Z3BIoH41M,70186,118,20,116,FALSE,FALSE
6uGQ_ypTw08,800886,50334,793,4396,FALSE,FALSE
0Le9b09TfTo,163055,2430,786,2638,FALSE,FALSE
nWc-bIEOtQo,185299,4654,75,1040,FALSE,FALSE
rsEne1ZiQrk,11364107,401558,6736,20180,FALSE,FALSE
KLMcxlT8zEQ,33653,323,14,67,FALSE,FALSE
gN_L27itbTA,1914518,292385,8701,27180,FALSE,FALSE
XGgqTcnDg-s,156108,1861,200,307,FALSE,FALSE
#NAME?,855521,29283,268,3118,FALSE,FALSE
5EPJqX1vmFk,440824,12104,158,1676,FALSE,FALSE
o7k7euAt-E8,449210,1249,413,79,FALSE,FALSE
T732vvf9QfY,405459,10777,272,1665,FALSE,FALSE
oNL_eKg_TiY,229066,15382,446,50,FALSE,FALSE
VW38tyCVAUY,84315,1087,57,131,FALSE,FALSE
wMcTCu-PcsM,103429,6565,92,853,FALSE,FALSE
pOWq8Y15WNY,219588,7784,60,1121,FALSE,FALSE
NcOmVLnaeFk,780890,52917,534,3427,FALSE,FALSE
VXQ1FD77egw,412342,14023,727,2358,FALSE,FALSE
X2GJWR3uN_U,2349330,39571,2344,54599,FALSE,FALSE
Ivl044_cFS0,168970,1472,74,527,FALSE,FALSE
LPCxBsECSQs,516980,5685,217,633,FALSE,FALSE
Oh4kio5hYn8,1401237,70836,1178,7866,FALSE,FALSE
t6jLE2PIOYU,1730368,41402,1711,1341,FALSE,FALSE
Qw9iXcumulM,3851850,14211,2200,1309,FALSE,FALSE
3nPEkZv0-OU,3970867,82062,2175,8898,FALSE,FALSE
RPE3cglo9o0,634249,27990,462,2881,FALSE,FALSE
dZQmi3aeUEg,417879,8818,589,641,FALSE,FALSE
leOoTaEuIbc,205729,7265,189,816,FALSE,FALSE
rDl3gAJpm_4,1432565,87676,1579,5020,FALSE,FALSE
SGtiZlq4n8k,366105,1256,341,538,FALSE,FALSE
9hi-h3iahHI,405176,22261,2375,8665,FALSE,FALSE
J37CSA16k7k,128704,0,0,644,FALSE,TRUE
atLL2Yzi3bg,911324,34919,444,1753,FALSE,FALSE
8b6IQQMRYCA,1390124,18997,608,2236,FALSE,FALSE
XtrKCe5JeeM,109180,541,18,16,FALSE,FALSE
lb1PqzE9h0s,354474,23887,550,1826,FALSE,FALSE
mkpINSUnDpA,1800253,24024,546,3570,FALSE,FALSE
Z1ZUWfsIsRI,253224,7432,257,1220,FALSE,FALSE
zUzBfBqbSmc,307558,46526,404,4888,FALSE,FALSE
LhbdBcDCd-U,1233596,16528,3856,2667,FALSE,FALSE
DZ6Ro2KkaYo,912240,5638,223,1127,FALSE,FALSE
doAq2FutWYA,1115523,5049,285,284,FALSE,FALSE
#NAME?,257101,1171,29,497,FALSE,FALSE
f0r_l2iYUzQ,697708,4554,3905,1565,FALSE,FALSE
UnwjBv38fWk,132791,1257,107,1001,FALSE,FALSE
Aic-LB6MUtM,14285,473,11,445,FALSE,FALSE
8Gj0Ir6SUuI,52760,5258,18,540,FALSE,FALSE
Fq-XD6Pb9HQ,66105,5738,46,732,FALSE,FALSE
yef_HfQoBd8,2201357,24694,1482,2703,FALSE,FALSE
4aAy2KGHX0w,349962,23602,306,2144,FALSE,FALSE
5TkalDZ7mtI,4549,180,7,47,FALSE,FALSE
ylcSnEtFAg0,48043,2760,64,375,FALSE,FALSE
LzzV-WF4ggg,257912,23393,308,920,FALSE,FALSE
ho0WBKPJtfc,823812,73311,686,9373,FALSE,FALSE
wW4JB9tjlik,858773,24299,5097,3902,FALSE,FALSE
Os9ce4XFS1M,226877,8239,146,392,FALSE,FALSE
ka0owW3i2tA,821825,20053,264,5780,FALSE,FALSE
wTeTHjpPMgU,2537211,30049,3793,3676,FALSE,FALSE
vorkmWa7He8,2171844,64448,8418,16685,FALSE,FALSE
YTiYQwk7Bw0,128316,5972,164,2049,FALSE,FALSE
_hMQe2U4c6w,6165010,263302,13616,18348,FALSE,FALSE
5tSTk1083VY,773116,21049,777,3926,FALSE,FALSE
3XklsSF53pc,399646,13557,295,1326,FALSE,FALSE
tRBsfAIg4-0,4616887,479065,46453,83862,FALSE,FALSE
6dI1HjBa9Os,75407,6922,27,799,FALSE,FALSE
bSJ8mpWBVeE,2524322,32092,2178,7971,FALSE,FALSE
HbYhXMY3VV8,1383902,54032,1376,7765,FALSE,FALSE
CuWXtNotvPE,26744,2139,27,298,FALSE,FALSE
tGUmbFFKvtU,991027,5898,542,3461,FALSE,FALSE
eUgrVCDUCtE,1258533,26730,3124,7245,FALSE,FALSE
7Cm67Z1ajdo,58240,1995,29,344,FALSE,FALSE
AXM0d9UfkY8,14422,134,10,18,FALSE,FALSE
gxepM2uSW9g,1767772,34271,574,0,TRUE,FALSE
59qrNc1J9aU,129394,146,31,245,FALSE,FALSE
IrmsHzNTSZ0,488304,21018,884,4091,FALSE,FALSE
lxpGg5AnQqY,41596,114,62,229,FALSE,FALSE
QZL2NrrhjHY,2418100,76311,1634,2195,FALSE,FALSE
2X1BQoM5_js,136873,1480,157,387,FALSE,FALSE
0MroWT4iN9o,84014,105,15,14,FALSE,FALSE
QK_iX5cPDhE,678272,19605,539,2560,FALSE,FALSE
zXHUHx4R9kI,1729622,108586,3975,7323,FALSE,FALSE
ycVc1jsaAA0,8267018,367668,5273,33808,FALSE,FALSE
4K8A3WJnYkI,169396,1702,80,228,FALSE,FALSE
ap5KamI-nRs,342174,12700,138,984,FALSE,FALSE
MqY-o3uuemo,736275,8201,411,912,FALSE,FALSE
YE0qGSCuHK8,115938,2139,179,840,FALSE,FALSE
1jFCPcG5CJA,590699,6017,246,3020,FALSE,FALSE
6cjU2dGuFjM,124756,595,144,30,FALSE,FALSE
3E6yqIkSW1c,974611,52796,1715,4740,FALSE,FALSE
MJg77yvjtW4,411018,1927,475,258,FALSE,FALSE
MtxSfrOI7Zo,137699,759,79,109,FALSE,FALSE
KspaKfSU49Y,814746,10629,231,1459,FALSE,FALSE
SDlSVE0X3Ao,514594,39967,472,14533,FALSE,FALSE
EJjh19zO1lk,1855095,29848,691,2485,FALSE,FALSE
MbyP-w4uOgk,1064943,38449,466,2335,FALSE,FALSE
bJB7-eL9xNc,451694,12327,261,2350,FALSE,FALSE
oQttQdTVAN8,123905,3285,90,1426,FALSE,FALSE
vSKEcHoouyA,314726,4741,686,2262,FALSE,FALSE
5bZ2yW9bDr4,1060809,12472,354,1155,FALSE,FALSE
8rqztDFvmZ8,1271178,53254,1641,8293,FALSE,FALSE
0l35jAGQPOI,5146567,415269,5337,48943,FALSE,FALSE
h39fZdU7174,319913,12634,271,1698,FALSE,FALSE
sjVBoBPiB-g,304163,1577,488,301,FALSE,FALSE
6c7aplyiJXQ,150634,4178,96,589,FALSE,FALSE
md7QC8bnunQ,508524,5481,668,2944,FALSE,FALSE
oe8BD55eYoA,557900,14265,751,1527,FALSE,FALSE
W692CShdNgI,86485,7645,236,1361,FALSE,FALSE
UPDm0WNYgkw,531639,21481,481,7766,FALSE,FALSE
r7ZSj8IbIqA,2321232,12236,1749,2050,FALSE,FALSE
6dy3Mi3iufQ,98374,7858,31,361,FALSE,FALSE
XF4_DvnNeCQ,460428,17936,1784,4301,FALSE,FALSE
RmJbi_3anCY,325117,1593,193,378,FALSE,FALSE
qbMLBCmdl6Q,6216,11,1,9,FALSE,FALSE
VWxnvPRa1aY,440964,4719,186,1765,FALSE,FALSE
b_RtkI6EUvY,550275,4448,201,2252,FALSE,FALSE
c0bsKc4tiuY,602939,37552,1259,1847,FALSE,FALSE
cB9_r4HSIK8,199520,2171,100,35,FALSE,FALSE
abT95p5iBkU,355862,6302,470,1310,FALSE,FALSE
dB2IV7ub2-o,12660,118,20,65,FALSE,FALSE
W2bov6kY7ko,120275,1233,99,67,FALSE,FALSE
dD5pu9Yv-zo,138110,0,0,991,FALSE,TRUE
nHO50-7l-Vg,1096441,39564,600,2623,FALSE,FALSE
_XHk_5kMWfk,97500,5146,67,510,FALSE,FALSE
mZKpOVRwCl8,447889,514,686,140,FALSE,FALSE
Gb-awe5B6nk,179337,772,72,67,FALSE,FALSE
AwS_DIMeVoM,857930,28239,187,1849,FALSE,FALSE
dHOTgIEmixc,1300579,36444,2196,4241,FALSE,FALSE
AFe7ZCUocwM,418028,18867,766,4658,FALSE,FALSE
NxL8Qv_bdMo,360838,1912,394,180,FALSE,FALSE
CUEH-vTUHcQ,2260491,52834,998,6661,FALSE,FALSE
JRAEzT6Xg60,165828,1204,126,185,FALSE,FALSE
_E0eli9kcFg,1270498,71502,917,5298,FALSE,FALSE
6EaDRhPm1DM,258869,4892,156,426,FALSE,FALSE
YpU0y6TMGSU,1983477,91407,2953,7545,FALSE,FALSE
srW1xcjCySI,367052,5365,725,351,FALSE,FALSE
rkkmTOj7wgw,24575,33,73,114,FALSE,FALSE
yvawgYe1hkk,841297,54022,1168,2536,FALSE,FALSE
#NAME?,219549,2037,142,638,FALSE,FALSE
cR6N3g2qJJQ,788966,21608,120,429,FALSE,FALSE
6IKiKV21gqE,97772,3070,139,575,FALSE,FALSE
tuONqBMf3XA,344244,15343,790,2602,FALSE,FALSE
5lC4IlTjVxk,1846670,26611,1282,1221,FALSE,FALSE
PeoixMRCrMk,565863,41330,278,3623,FALSE,FALSE
ujyTQNNjjDU,2642930,115795,3055,6410,FALSE,FALSE
EhL2OWXZ26s,3071771,194197,4948,22719,FALSE,FALSE
ySv0dkML5-I,29602,2269,48,765,FALSE,FALSE
DghVLzEhnFs,97001,6935,192,5417,FALSE,FALSE
nfWG9gCQ6z0,167821,6454,95,737,FALSE,FALSE
_NpiOJ_21Zg,1874998,80096,6339,13598,FALSE,FALSE
DbYe6U9Dljk,504252,23217,2852,7004,FALSE,FALSE
_o41z1YIs3Q,62906,332,14,22,FALSE,FALSE
6u4S5hC1aWk,406851,23981,1291,2855,FALSE,FALSE
TtyWh7GsP0Q,2274,176,2,27,FALSE,FALSE
wGV1Gl18rT0,602350,6108,276,786,FALSE,FALSE
rAmLzm4bb2I,373279,7545,374,1192,FALSE,FALSE
JN_rfagFBhI,893051,75198,892,2004,FALSE,FALSE
ooyjaVdt-jA,6886948,285349,164004,115501,FALSE,FALSE
wp6oQlb--Ks,5029936,44544,2200,961,FALSE,FALSE
w8nXQ4xbBps,30791,207,15,14,FALSE,FALSE
K0u_kAWLJOA,1727422,83372,1107,10657,FALSE,FALSE
7jrdwUfHQ_c,665541,36613,402,6701,FALSE,FALSE
VaGcPRMY5UM,1683483,80631,2553,4059,FALSE,FALSE
5KSEqBzgTSg,25118,536,9,150,FALSE,FALSE
gKyysb8HdpY,152430,4684,141,709,FALSE,FALSE
WrjrXmIXHzk,245796,23038,130,1142,FALSE,FALSE
ui1SquTFnxo,1958143,16662,776,6520,FALSE,FALSE
hBvcngHRTFg,1091340,32841,589,1946,FALSE,FALSE
sqFVrfinlYk,2250464,157590,6389,18989,FALSE,FALSE
y3G-TxZmjqY,744839,5118,555,1524,FALSE,FALSE
BhPYVzIBwXE,64388,386,28,52,FALSE,FALSE
Qov0jQpHevI,65131,3183,125,600,FALSE,FALSE
ZOKwg48mm3c,1028900,5456,741,909,FALSE,FALSE
wSDH1rN-xdE,308677,12403,171,2947,FALSE,FALSE
E7NdrkKD8Vk,583321,15468,493,4511,FALSE,FALSE
NWUg_1qV190,892686,2233,590,248,FALSE,FALSE
Zjjb2dG8J2E,207264,2500,116,688,FALSE,FALSE
8za_4g5zCOM,828677,26231,722,2657,FALSE,FALSE
KKbDaAEz4SA,471662,23823,259,1031,FALSE,FALSE
oqqWdaaTq7A,250778,8679,133,1094,FALSE,FALSE
3pg9pUSIKtM,660161,4046,889,463,FALSE,FALSE
aoY0J5jSbTM,284299,4829,25,227,FALSE,FALSE
iiDhBm4TKcs,57297,208,50,23,FALSE,FALSE
hGSIbCtDsNo,472574,8406,387,1907,FALSE,FALSE
5gy7wSLhJr8,2445849,57790,3188,6388,FALSE,FALSE
8y6TW2mk4ZY,126234,1578,203,825,FALSE,FALSE
ZxD3o-9H1lY,1032769,33225,6499,30637,FALSE,FALSE
Kd1xVG6f2No,1394388,5813,419,2948,FALSE,FALSE
BeSbC4YzaFE,1066609,50961,565,2581,FALSE,FALSE
jpbozAMyT5s,162546,6322,691,2553,FALSE,FALSE
YI6Mu4MDJOA,136731,2937,71,377,FALSE,FALSE
02Qhh5Hj8_I,141178,5616,51,650,FALSE,FALSE
Nd3zqXro_P0,277307,8300,225,805,FALSE,FALSE
4wAu7KaMYPg,835617,47517,1062,3684,FALSE,FALSE
EhL2OWXZ26s,2952872,190178,4826,25095,FALSE,FALSE
pQrwEEzHZag,255456,38429,183,15105,FALSE,FALSE
5n9xafjynJA,1923738,35159,843,5336,FALSE,FALSE
6NBgcJxpI9M,113186,3332,199,776,FALSE,FALSE
6BJokXg8eLE,732802,28838,943,6820,FALSE,FALSE
ig5K9po0Xew,273464,5048,226,117,FALSE,FALSE
IB-kpAo7-hk,93169,6791,146,733,FALSE,FALSE
CnsSM4fkMlw,148485,11207,39,1171,FALSE,FALSE
nznfjVF2JVg,1139264,31098,967,8635,FALSE,FALSE
oSEeK9yDNQI,9674889,225274,17340,17130,FALSE,FALSE
IjTBcqpl2kc,1904809,45087,5224,0,TRUE,FALSE
EF42EeBNwl8,177928,1227,47,34,FALSE,FALSE
xG0HmKgwo0c,1995546,16631,753,4698,FALSE,FALSE
z2G3R-nT6Vw,115699,1305,70,131,FALSE,FALSE
n969zB4AL_0,80004,3079,115,426,FALSE,FALSE
Dfga7b66B-g,104187,770,51,378,FALSE,FALSE
Y82Cs9CFzTE,180662,11019,458,990,FALSE,FALSE
7Q59auc8ctE,554732,15248,325,2055,FALSE,FALSE
YalIPUPoWP8,204540,5406,64,1601,FALSE,FALSE
DipzS0VH4PA,464123,15737,924,2450,FALSE,FALSE
1cjdslm6xMk,115794,6578,52,807,FALSE,FALSE
7i6U3lRcClk,74269,984,43,157,FALSE,FALSE
wurVR3390l4,476753,45722,458,2703,FALSE,FALSE
JpvC3j9Qxus,1747075,28340,8928,44864,FALSE,FALSE
k1vHgbTXUik,349431,13465,144,1707,FALSE,FALSE
CJRw18MtRPg,1685561,22710,4628,8241,FALSE,FALSE
2aQykuIaJVI,2035027,130919,2381,10354,FALSE,FALSE
NzxNSF_yS0A,1082138,16490,301,1145,FALSE,FALSE
7kWJQCmFjeQ,158743,1099,124,183,FALSE,FALSE
WVVUjOulUj8,94277,687,53,212,FALSE,FALSE
J3KdH_dg8Ps,10749,549,8,347,FALSE,FALSE
m3F07R2-zW4,230204,6474,1126,1095,FALSE,FALSE
u_Wkf6DMyE0,1063131,62214,1279,1061,FALSE,FALSE
_ng7rqENGOI,176585,1530,156,1433,FALSE,FALSE
xW6Zv_1mUh0,221231,7643,98,948,FALSE,FALSE
4uTNVumfm84,9732618,360456,7658,17120,FALSE,FALSE
Gk-u-CjSIwY,573286,14970,275,2829,FALSE,FALSE
sJwHTfczDGw,41218,556,17,0,TRUE,FALSE
xbSKIpQIkdI,313560,2612,68,408,FALSE,FALSE
WrcwcMIYpQg,463019,40816,185,3074,FALSE,FALSE
F9ryLRmaBEM,1237072,26947,534,701,FALSE,FALSE
PJNrovkVG1A,83941,1257,95,974,FALSE,FALSE
4Zk031l_3OY,182924,416,81,507,FALSE,FALSE
II-OP6vdMs8,1187467,17062,25278,9336,FALSE,FALSE
7Au5ri3AwUw,13991,1447,16,554,FALSE,FALSE
V7LeRxl59M4,205778,689,112,361,FALSE,FALSE
S0IZJPtoX8E,161370,6020,288,2113,FALSE,FALSE
4b7frX7Os5c,23045,189,18,0,TRUE,FALSE
8b2IYk1VmPw,364850,3572,144,441,FALSE,FALSE
WWT1-2x3xzc,676181,9955,174,1055,FALSE,FALSE
#NAME?,110350,5052,88,1429,FALSE,FALSE
